Item code,Description,Price
STSR0720-2,Steel Stay Rod 2 for 2000/33/400  EU Loss Design - AL Winding
PRAA0006,"Accessory Mounting Box, Triple, Modul 45"
INHV0595,Insulation Packet for 1250/33/400 HV EU Loss Design
MCPC0025,8 GB Pen drive (SanDisk)
INAS0584,Insulation Packet for 630/11/415 Assembly New Design Ph2
TMST0086,Timber Stick 28x15x280mm for 250/11 Standard Production
SPVC0031,Synthetic Vacuum Pump Oil - 5Ltr Can
STMS0008,MS Plate 8 x 4 x 20 mm
WTHC0172,HV CNC Windings 1500/11/415
ACOT1133,Marshalling Box for 1250/33/415 CT2103
WTOV1104,Oven Multi Step Oval 400/11/415 EU
EIAC0025,End Cap 240mm2 - Green
CULV0007,Copper Lead Set for 1000/33/415 LV
STTR1135,Steel Tie Rod for 160/11/415 LV for Exhibit Tf
MCPC0034,Cartridge CF 402A (201A) Yellow
TKFT0452,Powder Painted Tank & Cover for 1000/11/400 CT2052
AAAS0477,Assembly Packet for 1600/33/400 Assembly
INHV0023-T,Insulation Packet for 400A 10s 15kV HV for CT1975(A)
AABC0595,Assembly Packet for Multi Step Oval 1250/33/400 Built Core EU
TMPK0056,Permawood Packet for 200/11/415V REP1917 (LESCO Repair)
STFI0002,Flat Iron 50 x 10mm
WTPF0322,Powder Painted Tank & Cover after Shot blast 1250/11/415
ACRP0096,Rating Plate for CT1928 (C)
TMST0013,Timber Stick 20 x 40 x 1258 mm CT1702
TLMN0026,Rubber Hammer - 64mm
AATK0584,Assembly Packet for Multi Step Oval 630/11/415 O/D Tanking PH2
AASS0017,Assembly Packet for Feeder Pillar-8 Way
WTGF0010,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard O/D  250/11/415"
STPV0479,800kVA 33kV 415V 3� 50Hz ONAN Transformer with HV side Plug-In type bushings with link box and ISD
PP00047,Hot Rolled Flat Steel 120x10-St37-26x(120lg)
STFT0536,Steel Foot  for 800/33/415 New Design Ph2
INAS0620,Insulation Packet for 75/33/400 Assembly for CT2020
SPVC0047,O Ring 028x05 FPM70 Viton/Black
PC0003,Cable 300mm2 CU/XLPE/AWA/PVC BLACK
WTTK0602,Tanking Multi Step 1600/33/415 O/D STD EU
WTTS0511,Testing Multi Step Oval 800/33/415
STTR0601,Steel Tie Rod for 1250/33/415 EU Loss Design
CULV0623,"Copper Lead Set for LV 1250kVA, 400V/800V, ONAN , Three winding transformer"
STFT0604,Steel Foot for 2500/33/415 EU Loss Design
PTPW0014,Powde Paint Interpon PZ/ Interpon PZ660 ALZ66N
INSL0071,DDP Single Layer 0.25x241mm
SPHW0089,Beckhoff AC Servo Driver AX5101 (HV W/M)  Tuboly
MCOT0004,Gate Pass Book- Personal
INBC0574,Insulation Packet for 1600/33/415 Built Core CT2009
TLMN0097,Box Socket 14mm
TKFT1067,Powder Painted Tank & Cover after Galvanizing O/D 250/33/415 EU
ACRP0568,Rating Plate Set for CT1975(B)
TMCM0029,Timber Pallet 100x100x275mm  250/400/630/33/415 for IDECO Repair
WTTS0510,Testing Multi Step Oval 630/33/415
STPV0528,1250kVA 33kV/800V 3� 50Hz ONAN Outdoor Transformer with ISD Unit  for Solar Project (CT 1970)
INHV0097,Insulation Packet for 800/33/400 HV New Design Ph 2
MCPC0042,Toner FX 9 Canon
FTPL0004,Plated Bolt M08X30
CUFL0027,Copper Foil 1.20 x 460mm
WTAS0523,Assembly 1250/33/415 Multi Step
STSR0680,Steel Stay Rod for 1500/11/400 EU Loss Design
SPHW0072,EtherCAT Terminals - EL 5101
WTTS0571,Testing of Winding Temperature Direct Measuring Transformer
EIOT0017,Copper Plated RR Earth Rod 16mm x 3000mm
STTR0603,Steel Tie Rod for 2000/33/415 EU Loss Design
INPB0021,Press Board 2mm (1050mm x 1025mm)
FTSS0006,SS Bolt M8 x 25mm (Grade 304 A2-80)
PE0022,1/2 PVC Joint Socket -S lon
INPB0019,Press Board E-Block for 800/11
ACGK0046,Rubber Gasket (ACM) for 800kVA 33kV 415V 1330(L)x585(B)x14(T)x14(H)mm
TKFT1104,"Powder Painted Tank & Cover after Fabricating,Tank Welding & Galvanizing 400/11/415 EU"
AAAS0365,Assembly Packet for 2000/33/400 Assembly
PP00040,"Locking Cone for Screwing Cones Order no VKA10VITCF with O-ring 8x1,5-VIT"
STLT0002,Steel Lifting Traverse for 5/11
PC0009,Earth Pit Concrete 300 x 300 x 300mm
WTLF0623,"LV Winding Foil 1250kVA, 400V/800V, ONAN , Three winding transformer"
CNMN0005,S-lon Glue 50g
SPHW0192,Wire Roller - Layer Insulation Winding Machine
CNTL0004,"Grinding Disk 7""x1/4"""
TMPK0053,Timber Packet for 200/33/400V CT1937 (C)
WTLF0680,LV Winding Foil Multi Step 1500/11/400 O/D
SPTL0026,Drill Chuck
WTLF0720,LV Winding Foil Multi Step 2000/33/400 O/D STD EU AL
CUBB0027,Tin Plated Copper Bus Bars  06mmx075mmx3650mm
CNTL0056,Sanding Belt 5 x 73 - Grit 100
MCOT0124,1 Gang Switch - Metal
ACVL0022,Pressure Relief Valve T80 (307x09)
CUFX0679,Flexible Braided Connector for 1600/11/400 Assembly Ynd11 I/D CT2099
SPCC0155,Tandem potentiometer
TKFT0122,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Shot Blasting for 2500/33/440 CT1988"
ACGK0058,Cork Gasket Cut to Size (Amorim TD1120 9mm) for 400kVA/33 kV
INSI0008,Strip Insulation 0.05X30mm
STSR1133,Steel Stay Rod for 1250/33/415 EU Loss Design
CUEW0062,Copper Enamel Round Winding Wire Grade 2 Class 180 - 3.20mm
CNDP0052,Cable 5 Core 30/0.25 1.5mm2
INHV0536,Insulation Packet for 800/33/415 HV New Design Ph 2
FTPL0043,Plated Nut M24
AACR0020,Shark Cable Connector R_01/200
SPCC0165,Actor cable
SPVC0139,Set of seals for high efficiency butterfly valve DN50
STPV0414,800A 33kV 30s Earthing Transformer with HV cable box & plug in type bushings on MV end
ESHB0014,Electrical Steel 100 W/kg 0.27 x 180 mm
WTAS0623,"Assembly 1250kVA, 400V/800V, ONAN , Three winding transformer"
STBC1133,Steel Bottom Channels for 1250/33/415 EU Loss Design
WTTS0382,Testing Multi Step 2000/3.3/415 O/D  Yd1
P10072,Adapter f. dev. install. rot. thr. 90� 45x45mm
ACVL0038,DIN25 Gate Valve (Round Flange) with Locking Option and Sampler - Bronze
INSL0112-D,DDP Single Layer 0.25x688mm
PK0035,Box Bar 2'' x 2'' x 3mm
ACBU0015,HV Bushing Plug-in Type 24kV 250A Interface B PPS 24/250
MCST0067,Pen Highlighter
INHV0102,Insulation Packet for 33kV 110V NVD Transformer HV
P1000017,Outer C Clamp
STSR1131,Steel Stay Rod for 4000/33/690 EU Loss Design
ACIN0014,"Bucholz Relay Model GOR1M - Size 1"" (25mm)"
AAAS0006,Assembly Packet for 1000/33 Assembly
AABC0548,Assembly Packet for 630/33/400 Built Core
SPHW0215,Beckhoff AC Servo- 600.620.1454
TMCM0100,Laminated Wood Board 12x1220x2440mm
STPV0398,1000kVA 33kV 400V Outdoor Transformer
CUEW0010,Copper Enamel Round Winding Wire Grade 2 Class 180 - 0.61mm
WTOV0457,Oven 1000kVA 11kV 415V  3� Transformer with On Load Tap Changer and LV Box
STPK0010,"Steel Channels, Traverse, Frame Foot Set for 400/33/415 RD1902(D)"
SPVC0132,"Inductive safety sensor, type GG851S M18x1, electr. design DC PNP"
TKFT0735,Powder Painted Tank & Cover 1000/33/690 AEU
TMBC0568,Timber Packet for 260A 10s 15kV CT1975(B) Built Core
STPV0556,2000kVA 33kV 415V 50Hz Transformer with LV Cable box & ISD Unit
SPCC0210,Master drive
ACOT0368,STP Bladder (Conservator Dimension D580 L1600)
SPHW0087,Beckhoff AC Servo Driver AX5112 (HV W/M)  Tuboly
WTHC0742,HV Winding CNC Multi Step 1250/33/800 O/D STD EU AL
CUAS0493,Copper Lead Set for 1500/33/11 Assembly
MCSF0012,Welding Glass Black
ASST0018,"HP Elite Display E233 Monitor 1920 x 1080 Full HD VGA, HDMI & Display Point with Two USB3.0 Points"
AATK0543,Assembly Packet for 2500/33/415 Tanking
RPTK0105,Tanking of Transformer completely replacement-25/33-Uganda
ACOT0010,Heatshrinkable Non Tracking Sleeve NTT 75/25
STPV0523,"1250kVA 33kV 415V Indoor Transformer with HV/LV Cable Boxes,ISD Unit & WTI"
ACTS0032,Tap Selector 30V 30A 5 POS L=100mm BIL=170kV C03NY.D43.10X5TCT - Elettromaule
INAS1069,Insulation Packet Assembly for 630/33/415 EU Loss Design
AATK0736,Assembly Packet for Multi Step Oval 1250/33/690 O/D Tanking EU AL
AAAS0598,Assembly Packet for Multi Step Oval 2500/33/400 Assembly EU
WTBC0020,Built Core Standard I/D 800/11/415
TKFT1131,Powder Painted Tank & Cover Standard 4000/33/690 EU Loss Design
ACVL0002,"Pressure Release Valve 0.35 bar G1"" ELMEK"
CNDP0082,Cable 61/2.25 Green Earth 240 Sqmm
AATK0508,Assembly Packet for Multi Step Oval 160/33/415 O/D Tanking Ph1
MCOT0149,Aluminium Tray 2Kg
INTB0004,Crepe Paper Tube 10mm (10X12X1000)
WTOV0056,Oven Multi Step Oval 250/33/415
TMBC0742,Timber Packet for 1250/33/800  Built Core EU Loss Design - AL Winding
WTAS1102,Assembly Multi Step Oval 160/11/415 EU
SPVC0066,O Ring 028x02.5 FPM70 Viton/Black
STCH1062,Steel Channels for 400/33/400 EU Loss Design
SPPM0055,Punching Tool 12 mm
STLT1107,Steel Lifting Traverse for 1600/11/400 TU Loss Design
AAAS0007,Assembly Packet for 630/11 Assembly
WTTS0007,Testing Standard O/D 1000/33/415
CUAS0533,Copper Lead Set for Multi Step Oval 250/33/415 Assembly Ph2
TKFT0002,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard O/D 160/33/415"
TMCM0161,Timber Pallet for 500/33/433 REA Uganda
SPHW0043,Illuminated Pushbutton - M22-DL-W
TMPK0057,Timber Packet for 1000/33/800 CT1978(A) & CT1979(A)
TMCH0005,Timber Channel 25x85x816mm for 160/11 Standard Production
MCST0066,Pencil Cutter
CNRV0002,Weekly Consumable Requirment - Testing
CNTL0030,Drill Bit 2mm
TMPK0001,Timber Packet for 200/11/400 CT1925(A)
MCST0134,"Seal ""Invoice Verified"""
STPV0029,"250kVA,33kV/400V, 3 Phase 50 Hz ONAN Outdoor Transformer"
CUFX0537,Flexible Braided Connector 100x9x500mm (400mm2) for 1000/33/415 Assembly Ph2
MCST0117,Permanent Marker Pen - Blue (Texa)
STCH0621,Steel Channels for 200/11/415 CT2031
TLTS0029,Gas Injection Test Kit for EE Series Buchholz Relays
WTLF1065,LV Winding Multi Step Oval 100/33/415 EU
WTOV0679,Oven Multi Step 1600kVA 11kV 400V Ynd11 I/D Transformer
PZ0038,GI Box Bar 1 1/2'' x 1 1/2 x 1.6mm
MCST0107,Book Pre Dispatch Inspection Record
MCPC0033,Cartridge CF 401A (201A) Cyan
STPV0690,100kVA 11kV 415V 3� 50Hz Outdoor Step-down Transformer with HV/LV Cable boxes & ISD Unit
P10043,Strain relief f. access.mount.boxes 7GD+71GD
CNMN0023,"Thread Seal Tape 1"""
STPV0365,2000kVA 33kV 400V 3� 50Hz ONAN Outdoor Transformer for Solar Project
CNWA0006,"Linen Tape 1/2"""
ACOT0182,Surge Arresters (Polymeric) 33kV 10kA
INDL0004,DDP Double Layer 0.15x340mm
FTGL0030,GI Spring Washer M20
WTLF0613,LV Winding Foil Multi Step 1250/33/800 O/D STD EU
SPCC0160,Contact breaker 5TE8111
ACOT0262,Viton Gasket for NW80 Radiator Throttle Valve
CUFX0603,Flexible Braided Connector 100x10x388mm (500mm2) for 2000/33/415 EU Assembly
PTPR0005,Primer J-Pipe AC1003-35S Beige SMO 1040247PX20
INLV0034,Insulation Packet for Multi Step Oval 100/33/415 LV Ph1
STTR0679,Steel Tie Rod for 1600/11/400 Ynd11 I/D CT2099
PD0005,Core Building Table Accessories
SPHW0212,Glue Head-408709
WTHC0005,HV CNC Windings Standard O/D 630/33/415
INDL0051,DDP Double Layer 0.15x293mm
SPVC0136,"5/2 way solenoid valve G1/4, 24V/DC, NAMUR, IP65"
CUBB0066,Coponal Bus Bars 8x80x1032mm for 1250/33/690 AL
STSR0717-1,Steel Stay Rod 1 for 1000/33/400 EU Loss Design - AL Winding
FTGL0001,GI Bolt M08X25
TLMN0030,"Paint brush 1"""
WTAS0585,Assembly Multi Step 800/11/415 O/D STD PH2
WTHN0580,HV Winding New Multi Step 100/11/415 O/D STD PH2
CUFL0004,Copper Foil 0.45 X 260 mm
WTTS0487,Testing 250/400/220
CNGN0028,Ambersil Cleaner Remover 400ml
SPGS0054,Sunk Mount Panel Light - Warm White 18W
WTTS0477,Testing 1600/33/400 Solar
CULV0510,Copper Lead Set for Multi Step Oval 630/33/415 LV Ph1
P10062,Cable 3x2.5mm2 CU/PVC/PVC (2G 2.5mm2)
WTOV0612,Oven Multi Step 1000/33/800 O/D STD EU
ACIN0036,Oil Level Indicator with contacts SO6-2(LL)
OLDM0006,Transformer Oil Drum Electrol I -210 ltr
PY0021,Tap Set - Presto
WTLF0322,LV Winding  1250/11/415
TLMN0173,Baby Hacksaw Blade
WTHC0363,HV CNC Windings Outdoor 1000/33/400 Solar
WTOV0224,Oven 1750/33
WTLF1103,LV Winding Multi Step Oval 250/11/415 EU
WTBC0528,"Core Building of Outdoor 1250 kVA, 33 kV/800 V (Solar) Outdoor TF with ISD"
TMAS0720,Timber Packet for 2000/33/400 Assembly EU Loss Design - AL Winding
SPCC0179,Motor line with brake core - DESINA PUR 5CA31-15M
WTLF0014,LV Winding Standard O/D 1000/11/415
STCB0004,Transformer Standard O/D 400/33/415
TMCM0187,Timber Pallet Set for 160/33/415
ACBU0042,HV Bushing Outdoor Polymer Type 36kV 250A V1 Type 4 CD =1175mm EN Standard
AABC0309,Assembly Packet for 200/11/400 Built Core
CUEW0025-T,Copper Enamel Round Winding Wire Grade 2 Class 180 - 1.65mm
INBC0600,Insulation Packet for 1000/33/415 Built Ciore  EU Loss Design
ACRP0020,Phase Marking Plates Seperate Letters (N)
SPVC0025,"Hose Clip 3/4"""
ACIN0005,Oil Leval Indicator Prismatic Large 8 Hole Aluminium
ACGK0605-D,"Cork Gasket Cut to Size (Amorim TD1120 8mm) for 3150/33/400,415,690 & 800 2500/33/690 EU"
TMCC0007,Timber Cross Cut 50x78x914mm for 800/33 Standard Production
FTGL0016,GI Spring Washer  M8
PK0033,C Channel 75 x 40 x 6mm
INSL0102,DDP Single Layer 0.25x293mm
WTOV0006,Oven Standard O/D 800/33/415
CUAS0623,"Copper Lead Set for Assembly 1250kVA, 400V/800V, ONAN , Three winding transformer"
SPHW0166,AC Servo Drive - AX5203-0000-0000
INAS0410,Insulation Packet for 200/33/400 Assembly
EIAC0014,33kV Pin Insulators
INDL0012,DDP Double Layer 0.15x660mm
INBC0584,Insulation Packet for 630/11/415 Built Core New Design Ph2
WTOV0021,Oven Standard I/D 1000/11/415
SPHW0048,Potentiometer-module - M22-R10K
TLMN0138,Ratchet Wrench 10mm
INES0006,DDP Edge Strip 0.25x17mm
AAOT0005,Cyklop Plastic Strapping (PET Premium) 18.5mm
WTBC0510,Built Core Multi Step Oval 630/33/415
ACBU0031,HV Bushing Indoor 12kV/630A (CBB0003)
WTTS0495,Testing 630/33/400 Solar
TKFT0736,Powder Painted Tank & Cover 1250/33/690 AEU
PE0034,6mm Self Tapping Nail Black
MCSK0003,Sticker LV winding
ACOT0263,Studs for NW80 Radiator Throttle Valve
INAS0535,Insulation Packet for 630/33/415 Assembly New Design Ph2
WTTS0595,Testing Multi Step 1250/33/400 O/D STD EU
TKFT0007,"Powder Painted Tank & Cover after Fabricating, Tank Welding & Gavanizing Standard O/D 1000/33/415"
AABC0717,Assembly Packet for Multi Step Oval 1000/33/400 Built Core EU AL
MCST0019,CR Book PG 400
WTTK0584,Tanking Multi Step 630/11/415 O/D STD PH2
WTOV1070,Oven Multi Step Oval 800/33/415 EU
INLV0541,Insulation Packet for 1250/33/800 LV for CT1985
STFT0736,Steel Foot for 1250/33/690 EU Loss Design - AL Winding
ACOT0217,Box Handle 12mm MS Shafting (C-C 268mm)
STAI0008,Angel Iron 80x80x6mm 5.8Mtr
INSL0045,DDP Single Layer 0.15x370mm
STCI0002,C Iron 100 x 50 x 6 mm
P100007,LV Former for 100/33/415V T/F
SPCC0147,"Conveyor belt, endless"
CUEW0005,Copper Enamel Round Winding Wire Grade 2 Class 180 -2.30mm
AATK0533,Assembly Packet for Multi Step Oval 250/33/415 O/D Tanking Ph2
TMCM0185,Timber Pallet Set for 400/33/415
TMCM0170,Winding Support Insulation - Bottom for CT1935 &CT1950
WTOV0330,Oven Standard 350/3.3/415
TLMN0081,Box Socket 19mm
STSR0717,Steel Stay Rod for 1000/33/400 EU Loss Design - AL Winding
ACOT0273,Enclosed Cable Trunking 75x25x1.5mm Cable Tray Length 1680mm
WTLF0452,LV Winding Foil Multi Step 1000/11/400
INLV0309,Insulation Packet for 200/11/400 LV
AADP0545,Assembly Packet for1000kVA  O/D TF Dispatch
PU0022,Rall Plug -8mm
TMST0188,Timber Support 38x100x740mm 200/33/433 for CT1909
WTTK0414,Tanking 800A 30s 33kV ET with Plugin Type Bushings with Interface C
STPV0386,800A 33kV 30s Earthing Transformer with plug in type bushings on MV end
CULV1068,Copper Lead Set for Multi Step Oval 400/33/415 EU Loss Design
STTR0581,Steel Tie Rod for 160/11/415 New Design Ph2
STBC0578,Steel Bottom Channels for 3500kVA CT2017
ACOT0213,Support Flange I for 3150kV/11kV/415kV CT1901
CUBB0030,Tin Plated Copper Bus Bars  20mmx100mmx1250mm
ACOT0333,Elbow Connector with Accessories for CT2015
SPSW0015,Ferrule Grip M12 for DA2A
CNWA0014,Self Adhesive Tape (Fixon Clear Polyester Adhesive Tape  F311 - 12mm x 90m)
WTAS0605,Assembly Multi Step 3150/33/415 O/D STD EU
CUBB0057,Tin Plated Copper Bus Bars  03x25x516mm CT2031
CUAS0344,Copper Lead Set for 2000/33/415 Assembly
PP00056,"Oilflex cable classic 100 4 G 0,5 with green/yellow"
CULV0679,Copper Lead Set for 1600/11/400 LV Ynd11 I/D CT2099
INAS1070,Insulation Packet Assembly for 800/33/415 EU Loss Design
WTBC0429,Built Core 2500/33/690
TLMN0129,Rubber Hammer - 90mm
TLEL0026,Crimping Pliers for Non-Insulated Open Terminals 0 -8 mm2
AAST0100,Stay Rod 387mm & Tie Rod 239mm M10 250/33/415 for RD1902
ACOT0276,Terminal Connection Plate for CT Terminal Box with Connectors
INHV0487,Insulation Packet for 250/400/220 HV
AADP0597,Assembly Packet for LV Box EN2000 (Single) -Type A Dispatch
STPK0041,"Steel Channels, Traverse, Frame Foot Set for 1000/33/400 for CT1966(B)"
STBC0890,Steel Bottom Channels for 3150/33/6300 EU Loss Design
AACR0001,Crimp Links Tinned Copper 10mm2 X 22mm
PZ0028,Terminal Connector -2.5 Sqmm
TMPK0021,Timber Packet for 1750/33/400 CT1927
ACRP0073,Rating Plate for CT1830
TLMN0032,"Paint Brush 1/2"""
INPB0006,Press Board HV Connection Insulation 360 x 145 x 4mm
AATK0202,Assembly Packet for 5/11 Tanking
P20004,1'' BSP SS Adaptors for Oil Filling 2'' Long
AACR0002,Crimp Links Tinned Copper 16mm2 X 44mm
STFT0568,Steel Foot for 260A 10s 15kV CT1975(B)
ACIN0010,Silica Gel 1kg Packet
ACTS0015,Tap Selector 24kV 30A 5 POS L=130mm BIL=95kV - Inactive
AADP0555,Assembly Packet for 2000/33/415 Dispatch
MCOT0113,Din Rail Alluminium - Omega Type 500mm
PL0008,Cable 1 Core 1/1.13 1mm2 - Blue
CUAS0605,Copper Lead Set for 3150/33/415 Assembly EU Loss Design
FTGL0040,GI Bolt M20 x 75 Strength Class 8.8 Fully Threaded
CUFX0580,Flexible Braided Connector 30x5x265mm (50mm2) for 100/11/415 Assembly Ph2
FTSS0041,SS DA Studs  Reduced  Base Long Cycle M8 X 20
TMCM0156,Timber Pallet  & Crate set for 200/33/400 EEP1622
ACOT0226,Copper Busbar 50 x 6mm (Length 480mm)
SPHW0216,Motor - 600.618.1000
CURE0001,Copper Enameled  Rectangular Winding Wire 6.7 X 2.7 mm
STPV0553,1000kVA 33kV 400V 3� 50Hz ONAN Outdoor Transformer with LV Cable Box & ISD Unit for Solar Project
WTHN0016,HV new Windings Standard I/D 160/11/415
CNGN0013,SKC Cleaner Remover 400ml
TLMN0168,Tapping Tool M24
TMCC0009,Timber Cross Cut 72.5x40x774mm for 630/11 Standard Production
CUAS0536,Copper Lead Set for Multi Step Oval 800/33/415 Assembly Ph2
MCSF0027,Gloves Rubber Coated
MCSK0027,Sticker Tick Mark
INAS0890,Insulation Packet for 3150/33/6300 Assembly EU Loss Design
STFT0735,Steel Foot for 1000/33/690 EU Loss Design - AL Winding
P1000013,LV Former for 1750/33/400V - CT1927
ACOT0290,Elbow Connector (K) 400LR/ G-19/120(K)M11-2MT with Accessories
WTHO0430,HV Old Windings Standard 400/33/400 AT
WTGF0274,Powder Painted Tank & Cover after Gavanizing Standard O/D 200/11/433
AAAS0718,Assembly Packet for Multi Step Oval 1250/33/400 Assembly EU AL
CUFX0604-R2,Flexible Braided Connector 120x17x470mm (1200mm2) for 2500/33/415 EU Assembly
INLV0534,Insulation Packet for 400/33/415 LV New Design Ph2
CUFX0536,Flexible Braided Connector 100x7x485mm (375mm2) for 800/33/415 Assembly Ph2
TMBC0605,Timber Packet for 3150/33/415 Built Core EU Loss Design
FTPL0053,Plated Flat Washer M24
STTR0621,Steel Tie Rod for 200/11/400 for CT2031
AATK0005,Assembly Packet for 630/33/415 Standard O/D Tanking
WTBC0332,CORE BUILDING OF 10kVA 33kV 110V NVD Transformer (Special)
INSL0138,DDP Single Layer 0.25x388mm
INBC0605,Insulation Packet for 3150/33/415 Built Ciore EU Loss Design
AABC0322,Assembly Packet for 1250/11/415 Built Core
AAAS0371,Assembly Packet for 1250/33/400 Assembly
CNTL0008,Hole saw 20mm
ACVL0020,DIN50 Gate Valve (Round Flange) with Locking Option and Sampler - Bronze
STTB0021,Threaded Rod AM 8 x 2000 8.8 Zinced
CUBB0041,Tin Plated Copper Bus Bars 10x100x900mm for 1250/33/800 CT2015
MCSF0083,Chemical Sprayer Machine - 16 L
AATK0597,Assembly Packet for Multi Step Oval 2000/33/400 O/D Tanking EU
WTTS0533,Testing Multi Step Oval 250/33/415 Ph2
P30003,Anti Slip Tape Black 2'' (30 ft)
WTFB0365,Fabricated Tank & Cover 2000/33/400
FTPL0080,Plated Lock Nut 8mm
TMCM0204,Laminated Wood Board 15x1220x2440mm
ACGK1101,Cork Gasket Cut to Size 8mm for 100/11/415 EU
PE0020,1/2 PVC Pipe -S lon
WTTS0332,TESTING OF 10kVA 33kV 110V NVD Transformer (Special)
MCOT0106,Gas Nozzle Cleaner
SPPT0008,1'' Horse for Pressure Unit - 10Mtr
STPV0495,630kVA 33kV 400V 3� 50Hz ONAN Outdoor Transformer with HV/LV Boxes for Solar Project
ACTS0016,Tap Selector 36kV 30A 5 POS L=130mm BIL=200kV -Inactive
ACBU0035,HV Bushing Outdoor 30kV 250A DIN Standard 30NF250 CD=990mm
P10066,800A 5P Tee (IP65)
MCSF0007,Cartridge 6001 OV/AG
ESLA0013,Electrical Steel 085 W/kg 0.23 x 170mm
ACGK0584,Cork Gasket Cut to Size 8mm for 630/11/415 Ph2
ACOT0193,Box Handle 12mm MS Threaded (C-C 150mm)
STPK0054,"Steel Channels, Traverse, Frame Foot Set for 2000/33/415 CT1964"
PD0006,6mm Core Stacking Pins - 400mm Long
WTTK0597,Tanking Multi Step 2000/33/400 O/D STD EU
CNMN0016,"Slider Lock - 6"""
STTC0612,Steel Top Channels for 1000/33/800 EU Loss Design
STBC0093,Steel Bottom Channels for 950/33/1000
INDL0007,DDP Double Layer 0.15x315mm
WTTK0604,Tanking Multi Step 2500/33/415 O/D STD EU
P10048,"Socket 0�, single British Standard, with switch"
MCSK0039,Sticker Bin Label Board 200 x 150mm
INTB0010-T,Crape Paper Tube 6mm (6x12x1800)
STTC0001,Steel Top Channels for 5/33
TMST0084,Timber Stick 25x20x280mm
CUEW0044,Copper Enamel Round Winding Wire 0.58mm
STPK0051,"Steel Channels, Traverse, Frame Foot Set for 1250/33/800 Solar CT1970"
STTC0620,Steel LV Top Channels for 75/33/400 for CT2020
STPV1103,250kVA 11kV 400V Outdoor Transformer STD EU
P10020,Barrier strip for cable tray and cable ladder
CNWA0017,Glue Assembly Foam
WTOV1068,Oven Multi Step Oval 400/33/415 EU
AAST0111,Stay Rod 525mm & Tie Rod 162mm M10 10/33/110 for CT1928(C)
AATK0011,Assembly Packet for 400/11/415 Standard O/D Tanking
AACR0004,Crimp Links Tinned Copper 70mm2 X 51mm
WTHC0459,HV CNC Windings 2600/33/690
AAAS0549,Assembly Packet for 2500/33/690 Assembly
STLT0816,Steel Lifting Traverse for 2000/11/415 EU Loss Design
TMST0183,Timber Support 28 x 62 x 700mm 1250/33/415 for CT1914
ACOT0192,Breather Extension Pipe 2 for 5000kVA/33kV/11kV CT1911
WTLF0574,LV Winding of 1600kVA 33kV 415V ONAN Outdoor Transformer with LV Cable box & ISD unit
ACGK0036,Gasket Complete Set DT1000 - DIN Type
TMCC0113,Timber Cross Cut 50 x 101 x 1022mm for 1250/33/415 CT1914
WTAS0398,Assembly 1000/33/400
ACOT0133,"Tee Connector (M) 944TB/ G-32/70.240-14.5-MT  Euromold 900Series 2500A M16 Bolted, with Accessories"
CURP0021,Copper Paper Covered Rectangular Winding Wire 3.5 x 17.5 x 0.5 mm
WTAS1067,Assembly Multi Step Oval 250/33/415 EU
FTPL0047,Plated Flat Washer M12 (13x24x2mm)
SPHW0034,Illuminated Selector Switch - M22-WLKV-G
INHV0720,Insulation Packet for 2000/33/400  HV EU Loss Design - AL Winding
WTTS0600,Testing Multi Step 1000/33/415 O/D STD EU
TMAS0685,Timber Packet for 2000/3.3/440 Assembly CT2057
PL0005,"MCB, 32A, 3P - Schneider"
ACOT0679,Elbow Connector with Accessories for CT2099 36kV/250A Interphase B
PRAA0023,Cover  (There are 6 Locking brackets included per 2meter length )
PC0010,"Right Lighthing Arrestor 12kV, Polymer Housed, Distribution Class, 10kA"
INSL0146,DDP Single Layer 0.25x844mm
WTAS0222,Assembly Multi Step Oval 400/33/415 Ph2 with plug in bushings in MV end & LV Cable box
AABC0201,Assembly Packet for 5/33 Built Core
INLV1065,Insulation Packet LV for 100/33/415 EU Loss Design
SPVC0105,Vibration limit switch for liquids for use as overflow or dry running protection
MCOT0138,Rain Court Full Kit
STTC0550,Steel Top Channels for 800A 30s 33kV Standard ET
MCOT0019,File Divider Ten Color Index
INLV0274,Insulation Packet for 200/11/433 LV
WTTS0164,Testing 1250/11/415
PP00046,Mounting Strip Type MQ-41 3M 4x(3000lg) anpassen/adapot
TMCM0003,Laminated Wood Board 25x1220x2440mm
WTTK0590,Tanking Multi Step 400/11/415 I/D STD PH2
P10031,Wall and Support bracket with welded head plate
STFT0884,Steel Foot for 3150/33/3300 EU Loss Design
ACOT0168,Marshalling Box 454 x 600 x 267mm 2000kVA/11/3300V for CT1925(B)
STPK0008,"Steel Channels, Traverse, Frame Foot Set for 500/33/415 CT1928(B)"
PK0011,25W Filament Bulb
TMPK0076,Timber Packet for 3000/33/390 REP 2004
ESLA0037,Electrical Steel 085  W/kg 0.23 x 150mm
ESHB0018,Electrical Steel 100 W/kg 0.27 x 220 mm
FTSS0047,SS Bolt 10X90
TMPK0023,Timber Packet for 1500/33/400 CT1944
INDL0017,DDP Double Layer 0.15x258mm
PS0005,Ms Plate 85 x 700 x 10mm
CNMN0031,"Brass Screw 1 1/4"""
